participant,song,id,s,m,start,end
44,2,3253,54.2161245,0.903602075,52.7161245,55.7161245
44,2,6239,103.9822935,1.733038225,102.4822935,105.4822935
44,2,2915,48.5828475,0.809714125,47.0828475,50.0828475
44,2,6942,115.698843,1.92831405,114.198843,117.198843
44,2,6715,111.9155475,1.865259125,110.4155475,113.4155475
44,2,6327,105.4489455,1.757482425,103.9489455,106.9489455
44,2,5875,97.9156875,1.631928125,96.4156875,99.4156875
44,2,1931,32.1830115,0.536383525,30.6830115,33.6830115
44,2,6053,100.8823245,1.681372075,99.3823245,102.3823245
44,2,3810,63.499365,1.05832275,61.999365,64.999365
44,2,2621,43.6828965,0.728048275,42.1828965,45.1828965
44,2,6152,102.532308,1.7088718,101.032308,104.032308
44,2,6431,107.1822615,1.786371025,105.6822615,108.6822615
44,2,1779,29.6497035,0.494161725,28.1497035,31.1497035
44,2,3656,60.932724,1.0155454,59.432724,62.432724
45,0,14065,234.4143225,3.906905375,232.9143225,235.9143225
45,0,16282,271.363953,4.52273255,269.863953,272.863953
45,0,11704,195.064716,3.2510786,193.564716,196.564716
45,1,7531,125.5154115,2.091923525,124.0154115,127.0154115
45,1,5880,97.99902,1.633317,96.49902,99.49902
45,1,5259,87.6491235,1.460818725,86.1491235,89.1491235
45,1,8576,142.931904,2.3821984,141.431904,144.431904
45,2,10522,175.364913,2.92274855,173.864913,176.864913
45,2,3581,59.6827365,0.994712275,58.1827365,61.1827365
45,2,3939,65.6493435,1.094155725,64.1493435,67.1493435
45,2,12400,206.6646,3.44441,205.1646,208.1646
45,2,2898,48.299517,0.80499195,46.799517,49.799517
45,2,10269,171.1482885,2.852471475,169.6482885,172.6482885
46,0,2351,39.1829415,0.653049025,37.6829415,40.6829415
46,1,6049,100.8156585,1.680260975,99.3156585,102.3156585
46,2,6613,110.2155645,1.836926075,108.7155645,111.7155645
46,2,2032,33.866328,0.5644388,32.366328,35.366328
47,0,11734,195.564711,3.25941185,194.064711,197.064711
47,0,8637,143.9485605,2.399142675,142.4485605,145.4485605
47,1,4495,74.9159175,1.248598625,73.4159175,76.4159175
47,1,15241,254.0141265,4.233568775,252.5141265,255.5141265
47,1,5645,94.0823925,1.568039875,92.5823925,95.5823925
47,1,12960,215.99784,3.599964,214.49784,217.49784
47,1,2861,47.6828565,0.794714275,46.1828565,49.1828565
47,1,15553,259.2140745,4.320234575,257.7140745,260.7140745
47,1,6784,113.065536,1.8844256,111.565536,114.565536
47,1,13567,226.1144055,3.768573425,224.6144055,227.6144055
47,2,7893,131.5486845,2.192478075,130.0486845,133.0486845
47,2,13927,232.1143455,3.868572425,230.6143455,233.6143455
47,2,8736,145.598544,2.4266424,144.098544,147.098544
47,2,11951,199.1813415,3.319689025,197.6813415,200.6813415
47,2,2666,44.432889,0.74054815,42.932889,45.932889
47,2,5546,92.432409,1.54054015,90.932409,93.932409
47,2,4156,69.265974,1.1544329,67.765974,70.765974
47,2,1066,17.766489,0.29610815,16.266489,19.266489
47,2,3851,64.1826915,1.069711525,62.6826915,65.6826915
47,2,1737,28.9497105,0.482495175,27.4497105,30.4497105
47,2,8279,137.9819535,2.299699225,136.4819535,139.4819535
47,2,2158,35.966307,0.59943845,34.466307,37.466307
47,2,12914,215.231181,3.58718635,213.731181,216.731181
47,2,5262,87.699123,1.46165205,86.199123,89.199123
47,2,489,8.1499185,0.135831975,6.6499185,9.6499185
47,2,9986,166.431669,2.77386115,164.931669,167.931669
48,0,5837,97.2823605,1.621372675,95.7823605,98.7823605
48,0,2252,37.532958,0.6255493,36.032958,39.032958
48,0,3447,57.4494255,0.957490425,55.9494255,58.9494255
48,0,1185,19.7498025,0.329163375,18.2498025,21.2498025
48,0,8557,142.6152405,2.376920675,141.1152405,144.1152405
48,0,1673,27.8830545,0.464717575,26.3830545,29.3830545
48,1,9118,151.965147,2.53275245,150.465147,153.465147
48,1,4794,79.899201,1.33165335,78.399201,81.399201
48,1,3280,54.66612,0.911102,53.16612,56.16612
48,1,3519,58.6494135,0.977490225,57.1494135,60.1494135
48,1,6251,104.1822915,1.736371525,102.6822915,105.6822915
48,1,3903,65.0493495,1.084155825,63.5493495,66.5493495
48,1,4154,69.232641,1.15387735,67.732641,70.732641
48,2,3684,61.399386,1.0233231,59.899386,62.899386
48,2,5134,85.565811,1.42609685,84.065811,87.065811
48,2,15070,251.164155,4.18606925,249.664155,252.664155
48,2,5958,99.299007,1.65498345,97.799007,100.799007
48,2,2632,43.866228,0.7311038,42.366228,45.366228
48,2,9378,156.298437,2.60497395,154.798437,157.798437
48,2,15141,252.3474765,4.205791275,250.8474765,253.8474765
48,2,12303,205.0479495,3.417465825,203.5479495,206.5479495
48,2,1748,29.133042,0.4855507,27.633042,30.633042
48,2,11356,189.264774,3.1544129,187.764774,190.764774
48,2,10573,176.2149045,2.936915075,174.7149045,177.7149045
48,2,8768,146.131872,2.4355312,144.631872,147.631872
48,2,7060,117.66549,1.9610915,116.16549,119.16549
48,2,5538,92.299077,1.53831795,90.799077,93.799077
49,0,11686,194.764719,3.24607865,193.264719,196.264719
49,0,17845,297.4136925,4.956894875,295.9136925,298.9136925
49,1,4073,67.8826545,1.131377575,66.3826545,69.3826545
49,1,11440,190.66476,3.177746,189.16476,192.16476
49,1,9171,152.8484715,2.547474525,151.3484715,154.3484715
49,2,1465,24.4164225,0.406940375,22.9164225,25.9164225
49,2,9460,157.66509,2.6277515,156.16509,159.16509
50,0,7607,126.7820655,2.113034425,125.2820655,128.2820655
50,0,3059,50.9828235,0.849713725,49.4828235,52.4828235
50,0,4449,74.1492585,1.235820975,72.6492585,75.6492585
50,0,6260,104.33229,1.7388715,102.83229,105.83229
50,0,2550,42.499575,0.70832625,40.999575,43.999575
50,0,7404,123.398766,2.0566461,121.898766,124.898766
50,0,11555,192.5814075,3.209690125,191.0814075,194.0814075
50,0,10113,168.5483145,2.809138575,167.0483145,170.0483145
50,0,10560,175.99824,2.933304,174.49824,177.49824
50,0,10639,177.3148935,2.955248225,175.8148935,178.8148935
50,0,1756,29.266374,0.4877729,27.766374,30.766374
50,0,4130,68.832645,1.14721075,67.332645,70.332645
50,0,3740,62.33271,1.0388785,60.83271,63.83271
50,0,3977,66.2826705,1.104711175,64.7826705,67.7826705
50,0,5275,87.9157875,1.465263125,86.4157875,89.4157875
50,0,10869,181.1481885,3.019136475,179.6481885,182.6481885
50,0,3266,54.432789,0.90721315,52.932789,55.932789
50,0,4651,77.5158915,1.291931525,76.0158915,79.0158915
50,0,8517,141.9485805,2.365809675,140.4485805,143.4485805
50,0,8141,135.6819765,2.261366275,134.1819765,137.1819765
50,0,1994,33.233001,0.55388335,31.733001,34.733001
50,0,2801,46.6828665,0.778047775,45.1828665,48.1828665
50,0,9701,161.6817165,2.694695275,160.1817165,163.1817165
50,0,6586,109.765569,1.82942615,108.265569,111.265569
50,0,1365,22.7497725,0.379162875,21.2497725,24.2497725
50,0,1089,18.1498185,0.302496975,16.6498185,19.6498185
50,0,5801,96.6823665,1.611372775,95.1823665,98.1823665
50,0,10925,182.0815125,3.034691875,180.5815125,183.5815125
50,0,8280,137.99862,2.299977,136.49862,139.49862
50,0,9027,150.4484955,2.507474925,148.9484955,151.9484955
50,0,4966,82.765839,1.37943065,81.265839,84.265839
50,0,6991,116.5155015,1.941925025,115.0155015,118.0155015
50,0,10279,171.3149535,2.855249225,169.8149535,172.8149535
50,0,11037,183.9481605,3.065802675,182.4481605,185.4481605
50,0,7913,131.8820145,2.198033575,130.3820145,133.3820145
50,0,5500,91.66575,1.5277625,90.16575,93.16575
50,0,2353,39.2162745,0.653604575,37.7162745,40.7162745
50,0,638,10.633227,0.17722045,9.133227,12.133227
50,0,5166,86.099139,1.43498565,84.599139,87.599139
50,0,10394,173.231601,2.88719335,171.731601,174.731601
50,0,4813,80.2158645,1.336931075,78.7158645,81.7158645
50,0,11301,188.3481165,3.139135275,186.8481165,189.8481165
50,0,6742,112.365543,1.87275905,110.865543,113.865543
50,0,9937,165.6150105,2.760250175,164.1150105,167.1150105
50,1,8827,147.1151955,2.451919925,145.6151955,148.6151955
50,1,11468,191.131422,3.1855237,189.631422,192.631422
50,1,355,5.9166075,0.098610125,4.4166075,7.4166075
50,1,10629,177.1482285,2.952470475,175.6482285,178.6482285
50,1,7724,128.732046,2.1455341,127.232046,130.232046
50,1,11438,190.631427,3.17719045,189.131427,192.131427
50,1,9943,165.7150095,2.761916825,164.2150095,167.2150095
50,1,8460,140.99859,2.3499765,139.49859,142.49859
50,1,10654,177.564891,2.95941485,176.064891,179.064891
50,1,4792,79.865868,1.3310978,78.365868,81.365868
50,1,2612,43.532898,0.7255483,42.032898,45.032898
50,1,10676,177.931554,2.9655259,176.431554,179.431554
50,1,11383,189.7147695,3.161912825,188.2147695,191.2147695
50,1,5502,91.699083,1.52831805,90.199083,93.199083
50,1,7781,129.6820365,2.161367275,128.1820365,131.1820365
50,1,4046,67.432659,1.12387765,65.932659,68.932659
50,1,4837,80.6158605,1.343597675,79.1158605,82.1158605
50,1,10711,178.5148815,2.975248025,177.0148815,180.0148815
50,1,1930,32.166345,0.53610575,30.666345,33.666345
50,1,6375,106.2489375,1.770815625,104.7489375,107.7489375
50,1,5466,91.099089,1.51831815,89.599089,92.599089
50,1,8379,139.6486035,2.327476725,138.1486035,141.1486035
50,1,5596,93.265734,1.5544289,91.765734,94.765734
50,1,9863,164.3816895,2.739694825,162.8816895,165.8816895
50,1,9992,166.531668,2.7755278,165.031668,168.031668
50,1,4724,78.732546,1.3122091,77.232546,80.232546
50,1,5791,96.5157015,1.608595025,95.0157015,98.0157015
50,1,10420,173.66493,2.8944155,172.16493,175.16493
50,1,4582,76.365903,1.27276505,74.865903,77.865903
50,1,8667,144.4485555,2.407475925,142.9485555,145.9485555
50,1,5739,95.6490435,1.594150725,94.1490435,97.1490435
50,1,4260,70.99929,1.1833215,69.49929,72.49929
50,1,10475,174.5815875,2.909693125,173.0815875,176.0815875
50,1,10109,168.4816485,2.808027475,166.9816485,169.9816485
50,1,1312,21.866448,0.3644408,20.366448,23.366448
50,1,2778,46.299537,0.77165895,44.799537,47.799537
50,1,3214,53.566131,0.89276885,52.066131,55.066131
50,1,4654,77.565891,1.29276485,76.065891,79.065891
50,1,10073,167.8816545,2.798027575,166.3816545,169.3816545
50,1,8595,143.2485675,2.387476125,141.7485675,144.7485675
50,1,5682,94.699053,1.57831755,93.199053,96.199053
50,1,9110,151.831815,2.53053025,150.331815,153.331815
50,1,4167,69.4493055,1.157488425,67.9493055,70.9493055
50,1,10020,166.99833,2.7833055,165.49833,168.49833
50,1,7669,127.8153885,2.130256475,126.3153885,129.3153885
50,1,10578,176.298237,2.93830395,174.798237,177.798237
50,1,8532,142.198578,2.3699763,140.698578,143.698578
50,1,11490,191.498085,3.19163475,189.998085,192.998085
50,1,7840,130.66536,2.177756,129.16536,132.16536
50,1,3471,57.8494215,0.964157025,56.3494215,59.3494215
50,1,9836,163.931694,2.7321949,162.431694,165.431694
50,1,10898,181.631517,3.02719195,180.131517,183.131517
50,1,8209,136.8152985,2.280254975,135.3152985,138.3152985
50,1,9703,161.7150495,2.695250825,160.2150495,163.2150495
50,1,3845,64.0826925,1.068044875,62.5826925,65.5826925
50,1,9480,157.99842,2.633307,156.49842,159.49842
50,1,5244,87.399126,1.4566521,85.899126,88.899126
50,1,8003,133.3819995,2.223033325,131.8819995,134.8819995
50,1,8162,136.031973,2.26719955,134.531973,137.531973
50,1,3815,63.5826975,1.059711625,62.0826975,65.0826975
50,1,10949,182.4815085,3.041358475,180.9815085,183.9815085
50,1,9510,158.498415,2.64164025,156.998415,159.998415
50,1,9648,160.798392,2.6799732,159.298392,162.298392
50,1,841,14.0165265,0.233608775,12.5165265,15.5165265
50,1,8124,135.398646,2.2566441,133.898646,136.898646
50,1,5118,85.299147,1.42165245,83.799147,86.799147
50,1,9617,160.2817305,2.671362175,158.7817305,161.7817305
50,1,11053,184.2148245,3.070247075,182.7148245,185.7148245
50,1,9605,160.0817325,2.668028875,158.5817325,161.5817325
50,1,11007,183.4481655,3.057469425,181.9481655,184.9481655
50,1,773,12.8832045,0.214720075,11.3832045,14.3832045
50,1,11033,183.8814945,3.064691575,182.3814945,185.3814945
50,1,3871,64.5160215,1.075267025,63.0160215,66.0160215
50,1,9726,162.098379,2.70163965,160.598379,163.598379
50,1,5008,83.465832,1.3910972,81.965832,84.965832
50,1,7942,132.365343,2.20608905,130.865343,133.865343
50,1,1985,33.0830025,0.551383375,31.5830025,34.5830025
50,1,8330,138.831945,2.31386575,137.331945,140.331945
50,1,4915,81.9158475,1.365264125,80.4158475,83.4158475
50,1,3967,66.1160055,1.101933425,64.6160055,67.6160055
50,1,11281,188.0147865,3.133579775,186.5147865,189.5147865
50,1,10786,179.764869,2.99608115,178.264869,181.264869
50,1,9339,155.6484435,2.594140725,154.1484435,157.1484435
50,1,8310,138.498615,2.30831025,136.998615,139.998615
50,1,11248,187.464792,3.1244132,185.964792,188.964792
50,1,10816,180.264864,3.0044144,178.764864,181.764864
50,1,134,2.233311,0.03722185,0.733311,3.733311
50,1,3935,65.5826775,1.093044625,64.0826775,67.0826775
50,1,9777,162.9483705,2.715806175,161.4483705,164.4483705
50,1,4965,82.7491725,1.379152875,81.2491725,84.2491725
50,1,7908,131.798682,2.1966447,130.298682,133.298682
50,1,9758,162.631707,2.71052845,161.131707,164.131707
50,1,10847,180.7815255,3.013025425,179.2815255,182.2815255
50,1,9403,156.7150995,2.611918325,155.2150995,158.2150995
50,1,2414,40.232931,0.67054885,38.732931,41.732931
50,1,9746,162.431709,2.70719515,160.931709,163.931709
50,1,2072,34.532988,0.5755498,33.032988,36.032988
50,1,9428,157.131762,2.6188627,155.631762,158.631762
50,1,8289,138.1486185,2.302476975,136.6486185,139.6486185
50,1,6057,100.9489905,1.682483175,99.4489905,102.4489905
50,1,9586,159.765069,2.66275115,158.265069,161.265069
50,1,1605,26.7497325,0.445828875,25.2497325,28.2497325
50,1,8780,146.33187,2.4388645,144.83187,147.83187
50,1,10311,171.8482815,2.864138025,170.3482815,173.3482815
50,1,8860,147.66519,2.4610865,146.16519,149.16519
50,1,2982,49.699503,0.82832505,48.199503,51.199503
50,1,10262,171.031623,2.85052705,169.531623,172.531623
50,1,1525,25.4164125,0.423606875,23.9164125,26.9164125
50,1,1445,24.0830925,0.401384875,22.5830925,25.5830925
50,1,4469,74.4825885,1.241376475,72.9825885,75.9825885
50,1,6004,100.065666,1.6677611,98.565666,101.565666
50,1,5897,98.2823505,1.638039175,96.7823505,99.7823505
50,1,4371,72.8492715,1.214154525,71.3492715,74.3492715
50,2,5645,94.0823925,1.568039875,92.5823925,95.5823925
50,2,10003,166.7149995,2.778583325,165.2149995,168.2149995
50,2,2332,38.866278,0.6477713,37.366278,40.366278
50,2,10694,178.231551,2.97052585,176.731551,179.731551
50,2,3566,59.432739,0.99054565,57.932739,60.932739
50,2,9838,163.965027,2.73275045,162.465027,165.465027
50,2,168,2.799972,0.0466662,1.299972,4.299972
50,2,10140,168.99831,2.8166385,167.49831,170.49831
50,2,12495,208.2479175,3.470798625,206.7479175,209.7479175
50,2,2430,40.499595,0.67499325,38.999595,41.999595
50,2,3418,56.966097,0.94943495,55.466097,58.466097
50,2,4451,74.1825915,1.236376525,72.6825915,75.6825915
50,2,6412,106.865598,1.7810933,105.365598,108.365598
50,2,9932,165.531678,2.7588613,164.031678,167.031678
50,2,4770,79.499205,1.32498675,77.999205,80.999205
50,2,13094,218.231151,3.63718585,216.731151,219.731151
50,2,4556,75.932574,1.2655429,74.432574,77.432574
50,2,2876,47.932854,0.7988809,46.432854,49.432854
50,2,6547,109.1155755,1.818592925,107.6155755,110.6155755
50,2,4130,68.832645,1.14721075,67.332645,70.332645
50,2,10357,172.6149405,2.876915675,171.1149405,174.1149405
50,2,3741,62.3493765,1.039156275,60.8493765,63.8493765
50,2,3282,54.699453,0.91165755,53.199453,56.199453
50,2,12609,210.1478985,3.502464975,208.6478985,211.6478985
50,2,4952,82.532508,1.3755418,81.032508,84.032508
50,2,11983,199.7146695,3.328577825,198.2146695,201.2146695
50,2,1198,19.966467,0.33277445,18.466467,21.466467
50,2,7066,117.765489,1.96275815,116.265489,119.265489
50,2,12772,212.864538,3.5477423,211.364538,214.364538
50,2,7526,125.432079,2.09053465,123.932079,126.932079
50,2,12194,203.231301,3.38718835,201.731301,204.731301
50,2,648,10.799892,0.1799982,9.299892,12.299892
50,2,12411,206.8479315,3.447465525,205.3479315,208.3479315
50,2,869,14.4831885,0.241386475,12.9831885,15.9831885
50,2,1704,28.399716,0.4733286,26.899716,29.899716
50,2,5980,99.66567,1.6610945,98.16567,101.16567
50,2,5460,90.99909,1.5166515,89.49909,92.49909
50,2,2813,46.8828645,0.781381075,45.3828645,48.3828645
50,2,8910,148.498515,2.47497525,146.998515,149.998515
50,2,5159,85.9824735,1.433041225,84.4824735,87.4824735
50,2,8806,146.765199,2.44608665,145.265199,148.265199
50,2,3919,65.3160135,1.088600225,63.8160135,66.8160135
50,2,5268,87.799122,1.4633187,86.299122,89.299122
50,2,1055,17.5831575,0.293052625,16.0831575,19.0831575
50,2,1468,24.466422,0.4077737,22.966422,25.966422
50,2,534,8.899911,0.14833185,7.399911,10.399911
50,2,5049,84.1491585,1.402485975,82.6491585,85.6491585
